title,total_sales,na_sales,pal_sales,other_sales,console,genre,publisher,developer,release_date
Tom Clancy's Ghost Recon 2,2.5100000000000002,1.56,0.8,0.1499999999999999,"GC, PS2, XB",Shooter,Ubisoft,Red Storm Entertainment,2004-11-16
Rayman Raving Rabbids: TV Party,2.51,1.16,1.09,0.2599999999999998,"DS, Wii",Misc,Ubisoft,Ubisoft Paris,2008-11-18
SoulCalibur II,2.5,1.7771084337349397,0.502008032128514,0.22088353413654616,"Arc, GC, PS2, PS3, X360, XB",Fighting,Namco,Namco,2002-12-31
Star Wars: Dark Forces,2.5,1.4000000000000001,0.98,0.1200000000000001,"PC, PS, PSN",Shooter,LucasArts,LucasArts,1995-02-28
PlayerUnknown's Battlegrounds,2.5,1.42,0.84,0.2400000000000002,"PS4, XOne",Shooter,Microsoft Studios,PUBG Corporation,2017-12-12
NASCAR 99,2.5,2.3899999999999997,0.08,0.03000000000000025,"N64, PS",Racing,EA Sports,Stormfront Studios,1998-09-11
Game Party,2.49,1.47,0.77,0.25,"NES, Series, Wii",Misc,Midway Games,JGI Entertainment,1990-08-03
Theme Hospital,2.4899999999999998,2.3299999999999996,0.12000000000000001,0.04,"PC, PS, PSN",Strategy,Electronic Arts,Bullfrog Productions,1997-03-31
No Man's Sky,2.4899999999999998,1.0642741935483868,1.014072580645161,0.4116532258064515,"NS, PC, PS4, PS5, XOne, XS",Action-Adventure,Hello Games,Hello Games,2016-01-01
Pac-Man World 2,2.48,1.98,0.26,0.23999999999999977,"GBA, GC, PC, PS2, XB",Action,Namco,Namco,2002-02-24
SpongeBob SquarePants: Revenge of the Flying Dutchman,2.47,1.6,0.6799999999999999,0.18999999999999995,"GBA, GC, PS2",Action,THQ,Vicarious Visions,2002-09-10
WWF Attitude,2.4699999999999998,1.8399999999999999,0.55,0.08000000000000007,"DC, GB, N64, PS",Fighting,Acclaim Entertainment,Acclaim Entertainment,1999-06-01
WWE 2K17,2.46,0.8300000000000001,1.28,0.34999999999999964,"PS3, PS4, X360, XOne",Sports,2K Games,Yuke's,2016-10-11
Fallout 76,2.46,1.2875744680851064,0.8583829787234044,0.31404255319148944,"PC, PS4, XOne",Role-Playing,Bethesda Softworks,Bethesda Game Studios,2018-11-14
LEGO The Hobbit,2.46,0.8,1.36,0.2999999999999998,"3DS, OSX, PC, PS3, PS4, PSV, WiiU, X360, XOne",Action-Adventure,Warner Bros. Interactive Entertainment,Traveller's Tales,2014-04-08
Pro Evolution Soccer 2013,2.45,0.3138429752066116,1.06301652892562,1.0731404958677686,"3DS, PC, PS2, PS3, PSP, Wii, X360",Sports,Konami Digital Entertainment,Konami,2012-09-25
uDraw Studio,2.44,1.65,0.58,0.20999999999999996,Wii,Misc,THQ,"Pipeworks Software, Inc.",2010-11-14
Twisted Metal 2,2.44,2.12,0.25,0.06999999999999984,"PS, PSN",Racing,Sony Computer Entertainment,SingleTrac,1996-10-31
Rise of the Tomb Raider,2.44,0.837154811715481,1.2251046025104604,0.37774058577405856,"PC, PS4, X360, XOne",Adventure,Square Enix,Crystal Dynamics,2015-11-10
Tiger Woods PGA Tour 2005,2.44,1.77,0.54,0.1299999999999999,"GC, PC, PS2, XB",Sports,EA Sports,EA Redwood Shores,2004-09-20
Marvel vs. Capcom 3: Fate of Two Worlds,2.43,1.6,0.46,0.37,"PS3, X360",Fighting,Capcom,Capcom,2011-02-15
NFL Street,2.4299999999999997,1.91,0.30000000000000004,0.21999999999999975,"GC, PS2, XB",Sports,EA Sports BIG,EA Tiburon,2004-01-13
Skylanders: SuperChargers,2.42,1.47,0.67,0.2799999999999998,"PS3, PS4, WiiU, X360, XOne",Action-Adventure,Activision,Vicarious Visions,2015-09-20
Tom Clancy's Rainbow Six 3,2.42,1.35,0.8899999999999999,0.17999999999999972,"GC, PS2, XB",Shooter,Ubisoft,Ubisoft Montreal / Red Storm Entertainment,2003-03-18
Assassin's Creed: Rogue,2.42,1.1682758620689655,0.9700862068965517,0.2816379310344828,"PC, PS3, X360",Action,Ubisoft,Ubisoft Sofia,2014-11-11
Sonic Adventure,2.42,1.2652282157676347,0.6125311203319501,0.5422406639004149,"DC, PSN, XBL",Platform,Sega,Sonic Team,1999-09-09
F1 2011,2.41,0.33556962025316456,1.5964978902953588,0.4779324894514768,"3DS, PC, PS3, PSV, X360",Racing,Codemasters,Codemasters Birmingham,2011-09-19
Grand Theft Auto: Chinatown Wars,2.41,0.86,1.06,0.49000000000000005,"DS, PSN, PSP",Adventure,Rockstar Games,Rockstar Leeds/North,2009-03-17
Kinect: Disneyland Adventures,2.41,1.73,0.43,0.25,X360,Action-Adventure,Microsoft Studios,Frontier Developments,2011-11-15
ATV Offroad Fury,2.41,2.07,0.26,0.08000000000000007,PS2,Racing,Sony Computer Entertainment,Rainbow Studios,2001-02-05
Halo: Combat Evolved Anniversary,2.41,1.44,0.71,0.26,X360,Shooter,Microsoft Studios,343 Industries,2011-11-15
LEGO Worlds,2.4099999999999997,0.7178723404255319,1.4357446808510639,0.25638297872340426,"NS, PC, PS4, XOne",Misc,Warner Bros. Interactive Entertainment,Traveller's Tales,2015-06-01
Tetris Plus,2.4,2.1,0.24,0.06000000000000005,"GB, PS, SAT",Puzzle,Jaleco,Atlus Co.,1996-09-30
Mass Effect: Andromeda,2.4,1.1199999999999999,0.9500000000000001,0.33000000000000007,"PC, PS4, XOne",Role-Playing,Electronic Arts,BioWare Corp.,2017-03-21
Forza Motorsport 5,2.4,1.28,0.9,0.22,XOne,Racing,Microsoft Studios,Turn 10 Studios,2013-11-22
Mortal Kombat II (US & Others sales),2.39,1.78,0.53,0.08000000000000007,GEN,Fighting,Acclaim Entertainment,Probe Entertainment Limited,1994-01-01
Frogger's Adventures: Temple of the Frog,2.39,2.15,0.18,0.06000000000000005,GBA,Adventure,Konami,Konami,2001-10-24
Shadow of the Colossus,2.38,1.2408547008547008,0.5594017094017094,0.5797435897435899,"PS2, PS3, PS4",Action-Adventure,Sony Interactive Entertainment,Bluepoint Games,2005-10-18
WCW/nWo Revenge,2.38,1.94,0.39,0.05,N64,Fighting,THQ,Aki Corp.,1998-10-26
Rocksmith,2.38,1.4622881355932202,0.6050847457627119,0.3126271186440678,"PC, PS3, Series, X360",Misc,Ubisoft,Ubisoft,2011-10-18
Alien: Isolation,2.37,0.8389380530973453,1.310840707964602,0.22022123893805315,"NS, PC, PS3, PS4, X360, XOne",Adventure,Sega,Creative Assembly,2014-10-07
Fortnite,2.37,1.5504672897196263,0.7420093457943927,0.07752336448598132,"NS, PC, PS4, PS5, XOne, XS",Action,Gearbox Software,Epic Games,2017-07-21
Cabela's Big Game Hunter 2010,2.37,2.2,0.11410375761269191,0.05589624238730801,"PS3, Wii, X360",Sports,Activision,Cauldron,2009-09-29
Turok: Evolution,2.3600000000000003,1.41,0.75,0.20000000000000018,"GBA, GC, PC, PS2, XB",Shooter,Acclaim Entertainment,Acclaim Studios Austin,2002-08-26
Medal of Honor: Airborne,2.36,0.7,1.26,0.4,"PC, PS3, X360, XBL",Shooter,Electronic Arts,EA Los Angeles,2007-09-04
Madden NFL 2000,2.36,2.26,0.06,0.040000000000000036,"GB, N64, PC, PS",Sports,EA Sports,EA Tiburon,1999-07-31
Sonic & Sega All-Stars Racing Transformed,2.36,0.7327853881278539,1.4655707762557078,0.16164383561643839,"3DS, PC, PS3, PSV, WiiU, X360",Racing,Sega,Sumo Digital,2012-11-18
MX Unleashed,2.36,1.28,0.8099999999999999,0.27,"PS2, XB",Racing,THQ,Rainbow Studios,2004-02-17
NBA Live 2001,2.35,1.2685840707964604,0.9046460176991151,0.1767699115044248,"PC, PS, PS2",Sports,EA Sports,EA Canada,2000-10-16
Shaun White Snowboarding,2.35,1.4726666666666666,0.678888888888889,0.19844444444444445,"DS, PC, PS2, PS3, PSP, X360, XBL",Sports,Ubisoft,Ubisoft Montreal,2008-11-16
LEGO Marvel Super Heroes 2,2.35,0.9808695652173913,1.113695652173913,0.2554347826086957,"NS, PC, PS4, XOne",Action,Warner Bros. Interactive Entertainment,Traveller's Tales,2017-11-14
Mirror's Edge,2.34,0.8235193133047211,1.1549356223175964,0.36154506437768236,"PC, PS3, Series, X360, XBL",Platform,Electronic Arts,EA Digital Illusions CE,2008-11-11
NBA Live 07,2.34,2.0904000000000003,0.052,0.1976,"PC, PS2, PSP, X360, XB",Sports,EA Sports,EA Canada,2006-09-25
Tomb Raider: Anniversary,2.34,0.86,1.13,0.3500000000000001,"PC, PS2, PSN, PSP, Wii, X360, XBL",Action,Eidos Interactive,Crystal Dynamics,2007-06-05
NBA Live 08,2.34,2.0676724137931033,0.040344827586206895,0.23198275862068968,"PC, PS2, PS3, PSP, Wii, X360",Sports,Electronic Arts,EA Canada,2007-10-01
Harry Potter and the Goblet of Fire,2.34,1.85,0.33,0.1599999999999997,"DS, GBA, GC, PC, PS2, PSN, PSP, XB",Adventure,Electronic Arts,Electronic Arts,2005-11-08
Kinect Sports: Season Two,2.33,1.38,0.72,0.22999999999999998,X360,Sports,Microsoft Studios,Rare Ltd.,2011-10-25
Resident Evil: Revelations,2.33,0.73,0.79,0.8099999999999999,"3DS, NS, PC, PS3, PS4, WiiU, X360, XOne",Action,Capcom,Capcom,2012-02-07
Star Wars: Knights of the Old Republic,2.33,1.69,0.55,0.08999999999999986,"PC, Series, XB",Role-Playing,LucasArts,BioWare Corp.,2003-07-15
Knockout Kings 2000,2.33,1.65,0.6100000000000001,0.07000000000000028,"N64, PS",Fighting,EA Sports,EA Sports,1999-10-03
SpongeBob SquarePants: SuperSponge,2.33,1.5100000000000002,0.73,0.08999999999999986,"GBA, PS",Action,THQ,Climax Group,2001-09-21
WWE 2K14,2.3200000000000003,1.13,0.89,0.30000000000000027,"PS3, X360",Fighting,2K Sports,Yuke's,2013-10-29
Tom Clancy's Splinter Cell: Blacklist,2.32,1.0187826086956522,0.9885217391304347,0.31269565217391304,"PC, PS3, WiiU, X360",Action-Adventure,Ubisoft,Ubisoft Toronto,2013-08-20
My Fitness Coach,2.32,1.18,0.9,0.23999999999999977,Wii,Sports,Ubisoft,Ubisoft,2008-12-02
NBA Live 2003,2.32,1.8134497816593886,0.25327510917030566,0.25327510917030566,"GC, PC, PS, PS2, XB",Sports,EA Sports,EA Canada,2002-10-08
Tiger Woods PGA Tour 2003,2.31,1.33,0.76,0.2200000000000002,"GC, PC, PS2, XB",Sports,EA Sports,EA Redwood Shores,2002-10-27
Need for Speed: High Stakes,2.31,1.58,0.64,0.08999999999999986,PS,Racing,Electronic Arts,EA Canada,1999-03-01
Cool Boarders 3,2.31,1.65,0.46,0.2,"PS, PSN",Sports,989 Studios,Idol Minds Digital Entertainment,1998-10-28
Mercenaries 2: World in Flames,2.31,1.15,0.7,0.45999999999999996,"PC, PS2, PS3, X360, XBL",Shooter,Electronic Arts,Pandemic Studios,2008-08-31
NBA 2K9,2.3,2.061320754716981,0.18443396226415093,0.05424528301886792,"PC, PS2, PS3, X360",Sports,2K Sports,Visual Concepts,2008-10-07
Crash of the Titans,2.3,1.67,0.32,0.30999999999999983,"DS, GBA, PS2, PSN, PSP, Wii, X360, XBL",Action,Sierra Entertainment,SuperVillain Studios,2007-10-02
50 Cent: Bulletproof,2.3,1.26,0.86,0.17999999999999972,"PS2, PSP, XB",Action,Vivendi Games,Genuine,2005-11-17
Forza Horizon 2,2.29,0.9060434782608697,1.1947826086956523,0.18917391304347828,"X360, XOne",Racing,Microsoft Studios,Playground Games,2014-09-30
NFL Street 2,2.29,1.3,0.77,0.21999999999999975,"GC, PS2, XB",Sports,EA Sports BIG,EA Tiburon,2004-12-22
Red Dead Redemption: Undead Nightmare,2.29,1.0847368421052632,0.833640350877193,0.3716228070175438,"PS3, PSN, X360, XBL",Action,Rockstar Games,Rockstar San Diego,2010-10-26
SingStar Abba,2.29,0.5,0.55,1.24,"PS2, PS3",Misc,Sony Computer Entertainment,SCEE London Studio,2008-12-02
Midnight Club II,2.2800000000000002,1.67,0.35,0.26000000000000023,"PC, PS2, XB",Racing,Rockstar Games,Rockstar San Diego,2003-04-09
Tom Clancy's Rainbow Six,2.28,1.4100000000000001,0.78,0.08999999999999941,"DC, GB, N64, OSX, PC, PS, PSN, Series",Shooter,Red Storm Entertainment,Rebellion Developments,1998-07-31
Star Wars Battlefront II (US sales),2.27,2.18,0.07,0.020000000000000018,PS2,Shooter,LucasArts,Pandemic Studios,2005-11-01
F1 2010,2.27,0.43,1.39,0.45,"PC, PS3, X360",Racing,Codemasters,Codemasters Birmingham,2010-09-21
Crash: Mind Over Mutant,2.26,1.31,0.66,0.2899999999999996,"DS, PS2, PSN, PSP, Wii, X360",Platform,Activision,Radical Entertainment,2008-10-07
Disney Universe,2.25,1.34,0.65,0.2599999999999998,"PC, PS3, Wii, X360",Action,Disney Interactive Studios,Disney Interactive Studios,2011-10-25
Cool Boarders 2,2.25,1.513274336283186,0.45796460176991155,0.2787610619469027,"PS, PSN",Sports,Sony Computer Entertainment,UEP Systems,1997-10-31
NCAA Football 2004,2.25,1.87,0.13999999999999999,0.23999999999999977,"GC, NGage, PS2, XB",Sports,Electronic Arts,EA Tiburon,2003-07-16
Just Dance Kids,2.25,1.52,0.54,0.18999999999999995,"Wii, X360",Misc,Ubisoft,Ubisoft Paris,2010-11-09
Sonic Advance,2.24,1.1847111111111113,0.7068444444444445,0.34844444444444445,GBA,Platform,Sega,Dimps Corporation / Sonic Team,2002-02-04
Dead to Rights,2.24,1.32,0.72,0.20000000000000018,"GBA, GC, PC, PS2, XB",Shooter,Namco,Namco,2002-08-19
DJ Hero 2,2.23,1.62,0.4,0.20999999999999996,"PS3, Wii, X360",Misc,Activision,FreeStyle Games,2010-10-19
Tom Clancy's Splinter Cell: Chaos Theory,2.23,1.18,0.85,0.20000000000000018,"DS, GC, NGage, PC, PS2, XB, XBL",Action,Ubisoft,Ubisoft Montreal,2005-03-21
Spyro: Season of Ice,2.23,1.29,0.83,0.10999999999999988,GBA,Platform,Vivendi Games,Digital Eclipse,2001-10-29
Petz Dogz 2,2.23,1.26,0.74,0.22999999999999998,"DS, PC, PS2, Wii",Simulation,Ubisoft,Yuke's Media Creations,2007-11-13
Dance Dance Revolution X2,2.23,1.09,0.85,0.29000000000000004,PS2,Simulation,Konami,Konami Computer Entertainment Tokyo,2009-10-27
Teenage Mutant Ninja Turtles II: The Arcade Game,2.23,1.74,0.25,0.24,"NES, PC",Action,Ultra Games,Konami,1990-12-01
WWE 2K18,2.22,0.94,1.0,0.28000000000000025,"NS, PC, PS4, XOne",Sports,2K Sports,Yuke's,2017-10-17
Hasbro Family Game Night,2.2199999999999998,1.25,0.75,0.21999999999999975,"DS, PS2, PS3, PSN, Wii, XBL",Misc,Electronic Arts,EA Bright Light,2008-11-11
Disney Epic Mickey 2: The Power of Two,2.2199999999999998,1.4763,0.7103999999999999,0.033299999999999996,"PC, PS3, Wii, WiiU, X360",Platform,Disney Interactive Studios,Junction Point Studios,2012-11-18
Spy Hunter,2.21,1.5399999999999998,0.43,0.2400000000000002,"2600, 3DS, CV, GBA, GC, NES, PC, PS2, PSV, XB",Racing,Midway Games,Paradigm Entertainment,1983-01-01
The Walking Dead: A Telltale Games Series,2.21,1.2139436619718311,0.664037558685446,0.332018779342723,"OSX, PC, PS3, PS4, PSV, X360",Adventure,Telltale Games,Telltale Games,2012-04-24
Dead Space 3,2.21,1.1099999999999999,0.8300000000000001,0.27,"PC, PS3, X360",Shooter,Electronic Arts,Visceral Games,2013-02-05
High School Musical: Makin' the Cut!,2.2,1.06,0.9,0.2400000000000002,DS,Puzzle,Disney Interactive Studios,Artificial Mind and Movement,2007-08-14
Dante's Inferno,2.2,1.3900000000000001,0.52,0.29000000000000004,"PS3, PSN, PSP, X360, XBL",Action,Electronic Arts,Visceral Games,2010-02-09
R.B.I. Baseball,2.2,0.15,1.3759570770942269,0.6740429229057735,NES,Sports,Tengen,Namco,1988-01-01
Metal Gear Solid V: Ground Zeroes,2.2,0.6862385321100917,0.8174311926605505,0.6963302752293579,"PC, PS3, PS4, X360, XOne",Action-Adventure,Konami Digital Entertainment,Kojima Productions,2014-03-18
The Amazing Spider-Man (2012),2.2,1.2,0.74,0.26000000000000023,"3DS, And, DS, PC, PS3, PSV, Wii, WiiU, X360, iOS",Action-Adventure,Activision,Beenox,2012-06-26
Mortal Kombat 4,2.19,1.36,0.7200000000000001,0.10999999999999988,"Arc, N64, PS",Fighting,Midway Games,Eurocom Entertainment Software,1997-09-11
MVP Baseball 2004,2.19,1.7400000000000002,0.24,0.20999999999999974,"GC, PC, PS2, XB",Sports,Electronic Arts,EA Sports,2004-03-09
South Park: The Fractured But Whole,2.19,1.1,0.7899999999999999,0.2999999999999998,"NS, PC, PS4, XOne",Role-Playing,Ubisoft,Ubisoft San Francisco,2017-10-17
Def Jam Vendetta,2.19,1.14,0.79,0.26,"GC, PS2",Fighting,EA Sports BIG,Aki Corporation,2003-03-31
ATV Offroad Fury 2,2.18,1.92,0.2,0.06000000000000005,PS2,Racing,Sony Computer Entertainment,Rainbow Studios,2002-11-09
FIFA Street (2012),2.18,0.33999999999999997,1.54,0.30000000000000027,"PS3, X360",Sports,EA Sports,EA Canada,2012-03-13
The Legend of Spyro: Dawn of the Dragon,2.18,1.07,0.65,0.45999999999999996,"DS, PS2, PS3, Wii, X360",Platform,Vivendi Games,Etranges Libellules,2008-10-21
Rock Band 3,2.18,1.76,0.25,0.17000000000000037,"DS, PS3, Wii, X360",Misc,MTV Games,Harmonix Music Systems,2010-10-26
NBA Ballers,2.17,1.1800000000000002,0.74,0.24999999999999978,"PS2, XB",Sports,Midway Games,Midway,2004-04-05
Wolfenstein II: The New Colossus,2.17,1.085,0.8473333333333333,0.23766666666666666,"NS, PC, PS4, XOne",Shooter,Bethesda Softworks,MachineGames,2017-10-27
South Park: The Stick of Truth,2.17,1.16,0.73,0.28,"NS, PC, PS3, PS4, X360, XOne",Role-Playing,Ubisoft,Obsidian Entertainment,2014-03-04
NCAA Football 2003,2.17,1.71,0.23,0.22999999999999998,"GC, PS2, XB",Sports,EA Sports,EA Tiburon,2002-07-20
Tomb Raider: Definitive Edition,2.17,0.8783333333333332,0.9919999999999999,0.2996666666666667,"PS4, XOne",Action-Adventure,Square Enix,Crystal Dynamics,2014-01-28
Madagascar: Escape 2 Africa,2.16,1.0899999999999999,0.61,0.4600000000000004,"DS, PC, PS2, PS3, Wii, X360",Action,Activision,Griptonite Games,2008-11-04
Tony Hawk: RIDE,2.16,1.53,0.42000000000000004,0.20999999999999996,"PS3, Wii, X360",Sports,Activision,Buzz Monkey Software,2009-11-17
Army of Two: The 40th Day,2.16,1.2565384615384616,0.6646153846153846,0.23884615384615387,"PS3, PSN, PSP, X360, XBL",Shooter,Electronic Arts,EA Montreal,2010-01-12
Tom Clancy's Splinter Cell: Conviction,2.16,1.2169014084507044,0.7098591549295775,0.23323943661971835,"DS, PC, X360",Action,Ubisoft,Ubisoft Montreal,2010-04-13
Your Shape featuring Jenny McCarthy,2.16,1.5,0.46,0.20000000000000018,Wii,Sports,Ubisoft,Ubisoft,2009-11-24
NCAA Football 11,2.16,1.84,0.15,0.17000000000000015,"PS2, PS3, X360",Sports,EA Sports,EA Tiburon,2010-07-13
Fight Night 2004,2.16,1.59,0.35,0.2200000000000002,"PS2, XB",Fighting,EA Sports,EA Canada,2004-04-05
PlayStation VR Worlds,2.16,0.3583410138248848,1.3935483870967742,0.4081105990783411,PS4,Misc,Sony Interactive Entertainment,SIE London Studio,2016-10-13
The Sims: House Party,2.16,1.23,0.83,0.10000000000000009,PC,Simulation,Maxis,Maxis,2001-03-26
Harry Potter and the Prisoner of Azkaban,2.15,1.3,0.68,0.16999999999999993,"GBA, GC, PC, PS2, XB",Adventure,Electronic Arts,Electronic Arts,2004-05-25
Syphon Filter 2,2.15,1.5,0.55,0.1,"PS, PSN",Shooter,989 Studios,Eidetic,2000-02-29
Gun,2.15,1.74,0.22,0.18999999999999995,"GC, PC, PS2, X360, XB",Shooter,Activision,Neversoft Entertainment,2005-11-08
Tony Hawk's Proving Ground,2.14,1.82,0.11,0.20999999999999996,"DS, PS2, PS3, Wii, X360",Sports,Activision,Page 44,2007-10-15
Call of Duty: Roads to Victory,2.14,0.52,1.03,0.5900000000000001,PSP,Shooter,Activision,Amaze Entertainment,2007-03-13
Bayonetta,2.14,0.95,0.65,0.54,"NS, PC, PS3, Series, WiiU, X360, XBL",Action,Sega,PlatinumGames,2010-01-05
Demon Attack,2.13,1.99,0.12,0.020000000000000018,"2600, Int",Shooter,Imagic,Imagic,1982-01-01
Dance Dance Revolution Extreme,2.13,1.04,0.81,0.2799999999999998,PS2,Simulation,Konami,Konami Computer Entertainment Tokyo,2004-09-21
LEGO Rock Band,2.13,1.37,0.54,0.21999999999999975,"DS, PS3, Wii, X360",Misc,Warner Bros. Interactive,TT Games / Harmonix Music Systems,2009-11-03
NASCAR 2000,2.12,1.37,0.63,0.1200000000000001,"GB, N64, PC, PS",Racing,EA Sports,Stormfront Studios,1999-09-30
NBA Jam Tournament Edition,2.12,1.8199999999999998,0.26,0.040000000000000036,"AJ, GB, GEN, GG, PC, SAT, SNES",Sports,Acclaim Entertainment,Iguana Entertainment,1995-01-01
Scooby-Doo! First Frights,2.12,1.58,0.23,0.31000000000000005,"DS, PS2, Wii",Adventure,Warner Bros. Interactive,Torus Games,2009-09-22
Call of Duty 2,2.12,1.8575238095238096,0.09085714285714286,0.17161904761904764,"PC, X360, XBL",Shooter,Activision,Infinity Ward,2005-10-25
MySims Agents,2.12,1.17,0.74,0.21000000000000002,"DS, Wii",Adventure,Electronic Arts,EA Redwood Shores,2009-09-29
Prince of Persia: The Forgotten Sands,2.1,0.8318840579710146,0.963768115942029,0.30434782608695654,"DS, PC, PS3, PSN, PSP, Wii, X360, XBL",Action,Ubisoft,Ubisoft Montreal,2010-05-18
Tak and the Power of Juju,2.1,1.26,0.67,0.16999999999999993,"GBA, GC, PS2",Platform,THQ,Avalanche Software,2003-10-15
Aliens vs Predator,2.1,0.96,0.8600000000000001,0.28,"PC, PS3, X360, XBL",Shooter,Sega,Rebellion Developments,2010-02-16
Need for Speed: Most Wanted 5-1-0,2.09,1.77,0.13,0.19,"PSN, PSP",Racing,Electronic Arts,EA Black Box,2005-11-15
WCW Nitro,2.09,1.5899999999999999,0.39999999999999997,0.1,"N64, PC, PS",Fighting,THQ,Inland Productions,1998-01-01
Disney Sing It: Pop Hits,2.08,1.34,0.36000000000000004,0.3799999999999999,"PS2, PS3, Wii",Misc,Disney Interactive Studios,Zoe Mode,2009-10-06
Prince of Persia,2.08,1.01,0.75,0.32,"GB, GEN, GG, MS, NES, PS3, PSN, SCD, SNES, Series, X360",Adventure,Ubisoft,Ubisoft Montreal,1989-08-03
Metal Gear Solid: Peace Walker,2.08,0.45779904306220104,0.4179904306220096,1.2042105263157896,"PS3, PSN, PSP, X360",Action,Konami,Kojima Productions,2010-06-08
Sled Storm,2.0700000000000003,1.12,0.78,0.17000000000000015,"PS, PS2",Racing,Electronic Arts,EA Canada,1999-08-10
Dance Dance Revolution: Hottest Party,2.07,1.35,0.53,0.18999999999999972,Wii,Simulation,Konami,Bemani,2007-09-25
Spec Ops: Airborne Commando,2.07,1.54,0.46,0.06999999999999984,"PS, PSN",Shooter,Gotham Games,Big Grub,2002-10-31
Midway Arcade Treasures,2.06,1.18,0.67,0.20999999999999996,"GC, PC, PS2, XB",Misc,Midway Games,Digital Eclipse,2003-11-17
Shrek the Third,2.06,1.53,0.29,0.24,"DS, GBA, PC, PS2, PSP, Wii, X360, XBL",Action,Activision,7 Studios,2007-05-02
R4: Ridge Racer Type 4,2.06,0.68,0.46,0.92,"PS, PSN",Racing,Namco,Namco,1999-05-04
GRID,2.06,0.6866666666666668,1.0501960784313726,0.32313725490196077,"DS, OSX, PC, PS3, PS4, X360, XBL, XOne",Racing,Codemasters,Codemasters,2008-06-03
Sid Meier's Civilization Revolution,2.06,1.4470243902439022,0.3919024390243902,0.2210731707317073,"DS, PS3, PSP, X360, XBL",Strategy,2K Games,Firaxis Games,2008-07-08
Jeopardy!,2.06,1.4300000000000002,0.47000000000000003,0.15999999999999992,"DS, GB, GEN, N64, NES, PC, PS, PS2, PSN, SCD, SNES, Wii, WiiU",Misc,Hasbro Interactive,Artech Studios,1988-09-01
